id,age,name,club,nationality,position,preferred_foot,release_clause,value,wage
222889,26,L. Acevedo,San Martin de Tucumán,Argentina,RCB,Right,1200000.0,800000.0,4000.0
224169,28,S. Zúñiga,Curicó Unido,Chile,RDM,Right,1000000.0,775000.0,2000.0
246185,20,T. Vlietinck,Club Brugge KV,Belgium,RM,Right,2300000.0,1400000.0,6000.0
192169,32,E. Friberg,BK Häcken,Sweden,LCM,Right,719000.0,575000.0,2000.0
204458,25,A. Oshilaja,AFC Wimbledon,England,RB,Right,1500000.0,825000.0,3000.0
143018,34,G. Herrera,Rosario Central,Argentina,ST,Right,600000.0,400000.0,6000.0
237226,24,J. Nyholm,AIK,Sweden,CB,Right,1400000.0,900000.0,3000.0
232875,30,D. Nishi,Kashima Antlers,Japan,RB,Right,715000.0,550000.0,4000.0
234667,24,Nadjack,Rio Ave FC,Guinea Bissau,RB,Right,1800000.0,850000.0,3000.0
134828,33,K. Broadfoot,Kilmarnock,Scotland,RCB,Right,525000.0,300000.0,3000.0
232620,26,K. Omori,FC Tokyo,Japan,LM,Right,1000000.0,825000.0,4000.0
47020,36,K. Begois,FC Groningen,Belgium,GK,Right,145000.0,100000.0,2000.0
210861,31,Alemão,Pohang Steelers,Brazil,CB,Right,656000.0,525000.0,3000.0
214701,21,T. Asta-Buruaga,CD Antofagasta,Chile,RCB,Right,,1000000.0,1000.0
216237,28,K. Azamoum,Cádiz CF,France,CDM,Right,1000000.0,625000.0,4000.0
230829,21,A. Mozo,U.N.A.M.,Mexico,RB,Right,1700000.0,900000.0,5000.0
208302,23,A. Gilbey,Milton Keynes Dons,England,LCM,Right,2100000.0,1100000.0,5000.0
232622,29,S. Nagasawa,Vissel Kobe,Japan,ST,Right,,750000.0,5000.0
234670,29,Jorge Fellipe,CD Aves,Brazil,CB,Left,1300000.0,600000.0,4000.0
205999,25,M. Rutten,VVV-Venlo,Netherlands,RB,Right,1200000.0,800000.0,3000.0
233647,26,Neris,Boavista FC,Brazil,RCB,Right,1800000.0,850000.0,3000.0
208304,24,Moon Chang Jin,Gangwon FC,Korea Republic,RM,Right,1300000.0,975000.0,2000.0
214192,29,J. Mena,Club Atlético Aldosivi,Colombia,CB,Right,1000000.0,675000.0,4000.0
221360,35,C. Espinosa,Curicó Unido,Chile,CAM,Left,439000.0,325000.0,1000.0
229040,22,A. Nkaka,KV Oostende,Belgium,LDM,Right,1600000.0,925000.0,4000.0
231856,21,Álvaro Tejero,Albacete BP,Spain,RB,Right,,1100000.0,24000.0
202161,31,F. Concas,Carpi,Italy,RM,Right,1000000.0,675000.0,2000.0
222129,24,A. Coșelev,Fortuna Sittard,Moldova,GK,Right,1100000.0,725000.0,2000.0
223921,25,D. Kolovos,Willem II,Greece,CAM,Right,1500000.0,975000.0,3000.0
228017,21,Zhang Yuning,ADO Den Haag,China PR,ST,Right,,1100000.0,9000.0
162993,32,J. Perch,Scunthorpe United,England,CDM,Right,788000.0,450000.0,4000.0
230321,26,Rafael de Aseiro,Sport Club do Recife,Brazil,GK,Left,998000.0,525000.0,4000.0
239025,19,I. Niane,FC Metz,Senegal,ST,Right,4000000.0,1600000.0,2000.0
202162,29,J. Anibaba,New England Revolution,United States,CB,Right,870000.0,600000.0,3000.0
241586,21,Iñigo Muñoz,Athletic Club de Bilbao,Spain,RW,Right,3100000.0,1400000.0,6000.0
191154,28,T. Sana,Aarhus GF,Sweden,LCM,Right,1000000.0,800000.0,6000.0
204211,28,P. Papp,Sivasspor,Romania,CB,Right,1300000.0,625000.0,5000.0
210867,25,T. Tzandaris,Panathinaikos FC,Greece,CDM,Left,1800000.0,800000.0,1000.0
234163,21,K. Staude,DSC Arminia Bielefeld,Germany,LM,Right,2100000.0,1200000.0,4000.0
218548,31,A. Oumarou,Al Qadisiyah,Cameroon,ST,Right,1100000.0,675000.0,8000.0
191924,29,Lee Bum Young,Gangwon FC,Korea Republic,GK,Right,656000.0,525000.0,2000.0
215477,30,I. Kecojević,Cádiz CF,Montenegro,CB,Right,920000.0,575000.0,3000.0
216245,24,L. Cárdenas,Querétaro,Mexico,GK,Right,1300000.0,725000.0,3000.0
222645,24,L. López,Club León,Mexico,CM,Right,1700000.0,975000.0,8000.0
234933,26,A. Sedlar,Piast Gliwice,Serbia,LCB,Right,1100000.0,800000.0,3000.0
202422,25,A. Woodyard,Peterborough United,England,RCM,Right,1500000.0,825000.0,4000.0
205750,27,I. Koné,KSV Cercle Brugge,France,CDM,Right,1100000.0,750000.0,5000.0
214198,32,J. Hernández,Deportivo Pasto,Colombia,CDM,Right,608000.0,450000.0,1000.0
214710,26,J. Espinoza,CD O'Higgins,Chile,RB,Right,,650000.0,4000.0
222134,29,T. Hamed,,Egypt,LDM,Right,,0.0,0.0
227766,23,L. Dvali,Pogoń Szczecin,Georgia,LCB,Right,1400000.0,900000.0,2000.0
232374,30,T. Ugajin,Urawa Red Diamonds,Japan,LM,Right,943000.0,725000.0,5000.0
198840,32,Abraham,Gimnàstic de Tarragona,Spain,LB,Left,680000.0,425000.0,3000.0
205752,25,G. Edwards,Ipswich Town,Wales,RM,Right,1800000.0,950000.0,4000.0
214200,25,J. Zuluaga,Jaguares de Córdoba,Colombia,RB,Right,1200000.0,825000.0,1000.0
220600,24,A. Lundqvist,Houston Dynamo,Sweden,LB,Left,1500000.0,875000.0,2000.0
204217,25,C. Wyke,Sunderland,England,ST,Right,1800000.0,975000.0,5000.0
210361,26,B. Godeau,Royal Excel Mouscron,Belgium,LCB,Left,1200000.0,800000.0,4000.0
221625,26,P. Mullins,Columbus Crew SC,United States,ST,Left,1500000.0,925000.0,3000.0
232377,23,T. Sekine,Sint-Truidense VV,Japan,RM,Right,,1000000.0,8000.0
235705,21,Zé Turbo,Newell's Old Boys,Guinea Bissau,ST,Left,2000000.0,1200000.0,5000.0
198330,30,I. Franjić,Perth Glory,Australia,RB,Right,688000.0,550000.0,2000.0
202170,29,M. Boxall,Minnesota United FC,New Zealand,RCB,Right,900000.0,600000.0,3000.0
204730,29,J. Schoop,Vejle Boldklub,Denmark,LCM,Left,906000.0,725000.0,4000.0
231098,26,C. Traoré,FC Nantes,Mali,LB,Left,1400000.0,725000.0,8000.0
202171,30,J. Williams,Columbus Crew SC,United States,LCB,Right,863000.0,575000.0,3000.0
204219,24,A. Jackson,Barnsley,England,CB,Right,1900000.0,975000.0,4000.0
214715,24,L. Povea,CD Huachipato,Chile,CM,Right,1600000.0,1000000.0,2000.0
241595,25,S. Ngom,FC Nantes,Senegal,ST,Right,2000000.0,1000000.0,9000.0
190139,27,Adaílton,Júbilo Iwata,Brazil,ST,Right,1000000.0,825000.0,3000.0
207804,24,A. Bell,Blackburn Rovers,England,LB,Left,1900000.0,900000.0,11000.0
209852,22,B. Galloway,Everton,England,LB,Left,1700000.0,850000.0,20000.0
214972,24,F. Bravo,Patronato,Argentina,CDM,Right,1500000.0,925000.0,4000.0
219836,24,Rubén Yáñez,Getafe CF,Spain,GK,Right,1600000.0,725000.0,5000.0
224444,24,H. Belkebla,Stade Brestois 29,Algeria,LDM,Right,1800000.0,900000.0,2000.0
232380,29,Y. Mutō,Urawa Red Diamonds,Japan,RS,Right,975000.0,750000.0,5000.0
177340,32,P. Frattali,Parma,Italy,GK,Right,810000.0,450000.0,10000.0
183997,30,Yu Dabao,Beijing Sinobo Guoan FC,China PR,RCB,Right,1600000.0,725000.0,7000.0
189885,30,C. Noone,Bolton Wanderers,England,RM,Left,1400000.0,725000.0,4000.0
203966,32,D. Kempe,FC Erzgebirge Aue,Germany,LWB,Left,659000.0,425000.0,3000.0
142270,36,J. Thomsen,Randers FC,Denmark,RB,Right,113000.0,90000.0,3000.0
210110,25,Derik,CD Numancia,Spain,CDM,Right,1400000.0,825000.0,4000.0
210366,24,N. Lomb,SV Sandhausen,Germany,GK,Right,,725000.0,10000.0
177598,33,S. Traut,VfR Aalen,Germany,RM,Right,421000.0,290000.0,1000.0
186558,29,J. Ryan,Blackpool,Republic of Ireland,CM,Right,1300000.0,725000.0,4000.0
200895,26,J. Morris,Scunthorpe United,England,LM,Left,1400000.0,825000.0,4000.0
213695,22,S. Goss,Queens Park Rangers,Germany,CM,Left,2300000.0,1100000.0,3000.0
229055,26,S. Aytaç,Kayserispor,Turkey,LB,Left,1500000.0,725000.0,5000.0
233151,21,K. Miyoshi,Hokkaido Consadole Sapporo,Japan,RW,Left,,1200000.0,3000.0
238015,28,J. Opoku,VVV-Venlo,Netherlands,RW,Right,1100000.0,775000.0,4000.0
176575,32,S. Sutter,Orlando City SC,Switzerland,RB,Right,638000.0,425000.0,3000.0
221120,23,R. Vloet,Frosinone,Netherlands,CAM,Right,1900000.0,1000000.0,5000.0
223424,25,I. Depe,Kasimpaşa SK,Turkey,RM,Left,1900000.0,900000.0,5000.0
234688,22,S. Campo,FC Basel 1893,Switzerland,CAM,Left,2000000.0,1200000.0,8000.0
240320,24,G. Gotti,Club Deportes Temuco,Argentina,ST,Right,,1000000.0,3000.0
182464,30,Zhao Mingjian,Hebei China Fortune FC,China PR,RB,Right,1200000.0,550000.0,5000.0
183488,29,V. Rennella,Extremadura UD,France,ST,Left,1200000.0,750000.0,3000.0
230849,25,Nacho,CD Numancia,Spain,RM,Right,1600000.0,950000.0,4000.0
234433,29,Ícaro,CD Tondela,Brazil,RCB,Right,1300000.0,600000.0,2000.0
200898,26,A. Crawford,Doncaster Rovers,Scotland,LCM,Right,1600000.0,875000.0,4000.0
203458,24,A. Ajeti,Grasshopper Club Zürich,Albania,RCB,Right,1300000.0,850000.0,4000.0
206018,26,I. Vetokele,Charlton Athletic,Angola,ST,Right,1700000.0,925000.0,5000.0
208834,24,B. Aloé,Valenciennes FC,France,RCB,Right,1900000.0,975000.0,2000.0
217794,22,B. Véjar,Colo-Colo,Chile,LM,Right,1800000.0,1100000.0,3000.0
224962,23,M. Al Kuwaykibi,Ettifaq FC,Saudi Arabia,RM,Left,1800000.0,1000000.0,8000.0
202179,24,Z. Ismail,Walsall,England,RM,Right,1800000.0,975000.0,3000.0
213699,22,A. Fletcher,Middlesbrough,England,ST,Right,2300000.0,1100000.0,16000.0
219587,25,A. Martinelli,Brescia,Switzerland,CDM,Left,1300000.0,800000.0,2000.0
100803,35,K. Henry,Bradford City,England,RDM,Right,315000.0,180000.0,3000.0
232643,22,L. Guwara,FC Utrecht,Germany,LB,Left,1800000.0,1100000.0,5000.0
244675,18,Sancet,Athletic Club de Bilbao,Spain,CM,Right,4200000.0,1600000.0,4000.0
198852,29,Mandi,Wellington Phoenix,Spain,LCM,Right,750000.0,600000.0,2000.0
212420,24,M. Sarr,Charlton Athletic,France,LB,Left,1800000.0,900000.0,4000.0
231108,20,S. Hefti,FC St. Gallen,Switzerland,RCB,Right,2000000.0,1200000.0,4000.0
232900,25,C. Monschein,FK Austria Wien,Austria,LM,Right,1500000.0,975000.0,6000.0
102084,35,L. Belingheri,Padova,Italy,CM,Right,504000.0,325000.0,1000.0
233924,19,M. Lovera,Rosario Central,Argentina,CAM,Right,3000000.0,1400000.0,3000.0
237252,23,J. Nerwinski,Vancouver Whitecaps FC,United States,RB,Right,1500000.0,875000.0,2000.0
138181,34,M. Turner,Southend United,England,LCB,Right,403000.0,230000.0,4000.0
225733,28,Cesinha,Daegu FC,Brazil,RW,Right,969000.0,775000.0,3000.0
226757,29,M. Escudero,Patronato,Argentina,CB,Right,1000000.0,675000.0,5000.0
161733,33,J. Rivas,Tiburones Rojos de Veracruz,Mexico,CB,Left,,300000.0,15000.0
235973,19,S. Szymański,Legia Warszawa,Poland,CAM,Left,3300000.0,1600000.0,2000.0
239045,23,E. Kılınç,Sivasspor,Turkey,LM,Left,2100000.0,1000000.0,5000.0
177605,31,Jon Erice,Albacete BP,Spain,LDM,Left,1000000.0,650000.0,3000.0
187077,28,F. Sears,Ipswich Town,England,LM,Right,1500000.0,800000.0,4000.0
155334,32,Kang Min Soo,Ulsan Hyundai FC,Korea Republic,RCB,Right,563000.0,450000.0,3000.0
231366,21,P. Lienhart,SC Freiburg,Austria,CB,Right,2200000.0,1100000.0,5000.0
231878,25,T. Miller,Los Angeles FC,United States,GK,Right,1300000.0,750000.0,2000.0
211911,29,R. Fennell,VfR Aalen,United States,RCB,Right,870000.0,600000.0,1000.0
214983,31,M. Ibáñez,Club Atlético Lanús,Argentina,GK,Right,713000.0,475000.0,5000.0
224455,28,A. Arrighini,Carpi,Italy,LS,Right,1200000.0,800000.0,2000.0
229319,22,J. Cádiz,Vitória de Setúbal,Venezuela,ST,Right,2400000.0,1100000.0,2000.0
188871,29,L. Kozák,Livorno,Czech Republic,ST,Right,1200000.0,750000.0,2000.0
203464,24,T. Hoban,Aberdeen,Republic of Ireland,CB,Right,,825000.0,13000.0
227528,27,B. Romero,Independiente,Argentina,ST,Right,1300000.0,900000.0,8000.0
237512,20,G. Togni,Defensa y Justicia,Argentina,LW,Left,,1300000.0,6000.0
171721,31,R. Perticone,US Salernitana 1919,Italy,LB,Right,800000.0,500000.0,2000.0
237769,21,K. Kitagawa,Shimizu S-Pulse,Japan,RS,Right,1600000.0,1100000.0,2000.0
238537,25,G. Tello,Unión Española,Chile,LM,Right,1400000.0,950000.0,2000.0
176585,35,I. Pallas,Puebla FC,Uruguay,CB,Right,306000.0,180000.0,2000.0
222154,21,B. Carvallo,Club Necaxa,Chile,CAM,Right,2500000.0,1300000.0,4000.0
222922,22,J. Hesketh,Burton Albion,England,RM,Right,,1300000.0,13000.0
163530,33,J. Clément,AS Nancy Lorraine,France,CDM,Left,525000.0,300000.0,3000.0
234698,24,C. Songkrasin,Hokkaido Consadole Sapporo,Thailand,LW,Right,1300000.0,975000.0,2000.0
235466,30,Quim Araujo,Córdoba CF,Spain,CAM,Right,1100000.0,725000.0,4000.0
210635,22,K. Hause,Wolverhampton Wanderers,England,CB,Left,2400000.0,1100000.0,16000.0
219595,22,D. Quiñónes,Santos Laguna,Colombia,LM,Left,,1100000.0,1000.0
177099,31,T. Wachsmuth,FSV Zwickau,Germany,CB,Right,761000.0,525000.0,1000.0
178379,34,J. Harvey,Los Angeles FC,United States,LB,Left,330000.0,220000.0,3000.0
237004,22,Hwang Ki Wook,FC Seoul,Korea Republic,CDM,Right,1500000.0,1100000.0,3000.0
208589,25,K. Pusch,1. FC Heidenheim 1846,Germany,CAM,Left,1500000.0,950000.0,5000.0
231885,30,K. Ota,FC Tokyo,Japan,LB,Left,688000.0,550000.0,4000.0
244685,20,M. Mouandilmadji,FC Porto,Chad,ST,Right,2900000.0,1300000.0,4000.0
215758,22,J. McCarthy,Wycombe Wanderers,England,RB,Right,1900000.0,950000.0,3000.0
169422,34,André Bahia,Shonan Bellmare,Brazil,CB,Left,288000.0,230000.0,2000.0
180174,29,B. Kopplin,Brøndby IF,Germany,LB,Right,748000.0,575000.0,9000.0
216527,28,S. Contessa,Padova,Italy,LWB,Left,930000.0,600000.0,2000.0
239567,27,J. Löhmannsröben,1. FC Kaiserslautern,Germany,RDM,Right,1100000.0,750000.0,2000.0
179663,29,T. Rowe,Doncaster Rovers,England,LM,Left,1300000.0,750000.0,4000.0
200912,28,M. Răduţ,Lech Poznań,Romania,LM,Right,1000000.0,775000.0,4000.0
223696,25,M. Hamdaoui,De Graafschap,Netherlands,LM,Right,1400000.0,950000.0,3000.0
169424,31,I. Bandalovski,,Bulgaria,RB,Right,,0.0,0.0
236752,23,D. Bamba,SK Brann,Ivory Coast,ST,Right,1400000.0,1000000.0,2000.0
216017,31,H. Berríos,CD Universidad de Concepción,Chile,RB,Right,700000.0,500000.0,2000.0
222161,23,M. El Allouchi,NAC Breda,Morocco,LM,Right,1600000.0,1000000.0,3000.0
204242,27,M. Barreto,AJ Auxerre,France,CAM,Right,1600000.0,875000.0,3000.0
209618,26,F. Tardieu,SV Zulte-Waregem,France,LDM,Right,1300000.0,800000.0,5000.0
219346,26,A. Barbaro,Independiente Medellín,Argentina,LM,Left,1300000.0,900000.0,2000.0
227794,21,C. Verdonk,Feyenoord,Netherlands,LB,Left,1400000.0,900000.0,3000.0
241874,24,A. Blondell,Vancouver Whitecaps FC,Venezuela,ST,Right,1800000.0,1100000.0,3000.0
206035,25,Eddy Silvestre,AD Alcorcón,Azerbaijan,CDM,Right,1400000.0,825000.0,3000.0
201940,26,Z. MacMath,Colorado Rapids,United States,GK,Right,953000.0,625000.0,2000.0
219604,28,M. Sao,Red Star FC,France,RM,Left,1400000.0,775000.0,3000.0
224724,25,T. Bingöl,Göztepe SK,Turkey,RM,Right,2000000.0,950000.0,8000.0
224980,23,M. Busch,1. FC Heidenheim 1846,Germany,RB,Right,1400000.0,850000.0,4000.0
225748,20,T. Cantwell,Norwich City,England,CAM,Right,2800000.0,1300000.0,7000.0
182996,33,Xiao Zhi,Guangzhou R&F; FC,China PR,RS,Right,1000000.0,475000.0,6000.0
210389,24,B. Smith,Seattle Sounders FC,Australia,LB,Left,,850000.0,15000.0
216789,25,E. Suagher,Carpi,Italy,RCB,Right,,800000.0,8000.0
219861,23,C. Flórez,Alianza Petrolera,Colombia,LB,Left,1200000.0,825000.0,1000.0
224213,22,T. Ebuehi,SL Benfica,Nigeria,RB,Right,1800000.0,850000.0,3000.0
230357,26,Kaio Aldair,Paraná,Brazil,RB,Right,1200000.0,650000.0,7000.0
234197,21,I. Groothuizen,ADO Den Haag,Netherlands,GK,Right,1400000.0,850000.0,2000.0
199638,30,Provencio,Elche CF,Spain,CM,Right,1100000.0,700000.0,3000.0
206038,24,Jairo Morillas,V-Varen Nagasaki,Spain,ST,Right,1400000.0,1000000.0,2000.0
210134,26,M. Al Fatil,Al Ahli,Saudi Arabia,RCB,Right,1500000.0,825000.0,11000.0
228310,21,T. Deng,Melbourne Victory,Australia,RCB,Right,1200000.0,875000.0,2000.0
234710,21,D. Lamkel Zé,Royal Antwerp FC,Cameroon,CAM,Right,1900000.0,1100000.0,3000.0
237526,22,V. Luchkevych,Standard de Liège,Ukraine,RM,Right,1800000.0,1000000.0,5000.0
195286,26,J. Edmundsson,DSC Arminia Bielefeld,Faroe Islands,RM,Left,1300000.0,825000.0,5000.0
202199,24,G. Long,Hull City,England,GK,Left,1400000.0,725000.0,6000.0
211671,24,J. Radošević,Brøndby IF,Croatia,CDM,Right,1400000.0,900000.0,7000.0
216791,23,M. Pennington,Ipswich Town,England,LCB,Right,2100000.0,1000000.0,3000.0
189655,29,Z. Ondrášek,Wisła Kraków,Czech Republic,ST,Right,1000000.0,750000.0,3000.0
201944,25,C. Remmer,Molde FK,Denmark,RB,Right,1100000.0,825000.0,3000.0
202200,24,L. Slagveer,FC Emmen,Netherlands,RM,Right,,975000.0,5000.0
204504,25,F. Lewis,Willem II,Netherlands,RB,Right,1200000.0,800000.0,3000.0
209112,26,M. Rivoredo,,Paraguay,CM,Right,,0.0,0.0
214488,30,J. Vásquez,Rionegro Águilas,Colombia,CDM,Right,776000.0,575000.0,1000.0
230872,18,M. Svilar,SL Benfica,Belgium,GK,Right,3400000.0,1300000.0,1000.0
203225,26,J. Jeggo,FK Austria Wien,Australia,CDM,Right,1200000.0,800000.0,6000.0
216025,23,G. Navarrete,CD O'Higgins,Chile,CAM,Right,1700000.0,1100000.0,2000.0
221401,27,Alemão,Al Hazem,Brazil,RCB,Right,1300000.0,750000.0,4000.0
239577,23,Y. Coulibaly,Le Havre AC,Burkina Faso,LB,Left,1700000.0,875000.0,3000.0
214746,32,F. Saavedra,Unión La Calera,Chile,CM,Right,776000.0,575000.0,1000.0
216282,22,R. Framberger,FC Augsburg,Germany,RB,Right,1800000.0,950000.0,6000.0
226266,20,J. Vargas,Montreal Impact,Chile,CF,Right,2100000.0,1300000.0,3000.0
173530,29,S. Aluko,Reading,Nigeria,RW,Left,1400000.0,750000.0,13000.0
200667,24,M. Power,Sunderland,England,RDM,Right,,875000.0,13000.0
212443,24,S. Pasa,Cittadella,Italy,CM,Left,1800000.0,1100000.0,1000.0
242651,25,F. Valot,New York Red Bulls,France,RM,Left,1500000.0,950000.0,3000.0
184283,31,J. Kalla,FC St. Pauli,Germany,RB,Right,800000.0,500000.0,6000.0
190939,33,S. Chhetri,,India,LS,Right,,0.0,0.0
213724,22,Bicho,Deportivo de La Coruña,Spain,CAM,Left,2000000.0,1100000.0,3000.0
158172,32,M. Parensen,1. FC Union Berlin,Germany,LB,Left,680000.0,425000.0,9000.0
226012,22,R. Manning,Rotherham United,Republic of Ireland,LCM,Left,,1100000.0,3000.0
228828,21,Rodri Tarín,CD Leganés,Spain,CB,Right,2200000.0,975000.0,6000.0
233436,31,A. Mbekile,Orlando Pirates,South Africa,RB,Right,1100000.0,500000.0,1000.0
227549,25,R. Arias,Ettifaq FC,Uruguay,LCB,Right,1300000.0,750000.0,8000.0
232669,19,S. Singh,Wellington Phoenix,New Zealand,CAM,Left,1900000.0,1300000.0,1000.0
238557,22,L. Schweers,SC Preußen Münster,Germany,RCB,Right,1500000.0,900000.0,2000.0
198622,25,H. Hansson,AC Horsens,Faroe Islands,LCM,Right,1200000.0,900000.0,4000.0
211166,22,J. Whatmough,Portsmouth,England,RCB,Right,3100000.0,1300000.0,4000.0
217054,26,H. Cummings,San Jose Earthquakes,Panama,LCB,Right,1100000.0,750000.0,3000.0
205535,27,T. Kløve,Odense Boldklub,Denmark,RCM,Right,1000000.0,800000.0,5000.0
214495,27,E. Mosquera,Independiente Medellín,Colombia,LB,Left,844000.0,625000.0,2000.0
216799,24,G. Di Chiara,Benevento,Italy,LB,Left,1400000.0,850000.0,2000.0
220127,28,João Silva,CD Feirense,Portugal,ST,Right,1700000.0,800000.0,5000.0
234463,24,N. Solís,San Martín de San Juan,Argentina,LM,Left,,1000000.0,7000.0
244447,22,J. Monreal,Unión La Calera,Chile,ST,Right,1800000.0,1200000.0,1000.0
221664,23,W. Cartagena,Tiburones Rojos de Veracruz,Peru,CDM,Right,1700000.0,900000.0,3000.0
237024,19,G. Itter,VfL Wolfsburg,Germany,LB,Left,3400000.0,1500000.0,5000.0
244960,21,Bruno Costa,FC Porto,Portugal,CM,Right,2600000.0,1200000.0,3000.0
184288,29,D. Dervite,Sporting de Charleroi,France,CB,Right,900000.0,600000.0,5000.0
202977,25,Lee Jong Sung,Suwon Samsung Bluewings,Korea Republic,CB,Right,1100000.0,825000.0,3000.0
213985,32,E. Palomino,Deportivo Pasto,Colombia,LM,Right,810000.0,600000.0,1000.0
221665,28,R. Lindkvist,AIK,Sweden,LWB,Left,780000.0,600000.0,3000.0
237537,25,V. Kostevych,Lech Poznań,Ukraine,LB,Left,1000000.0,725000.0,3000.0
192481,26,D. Rowe,Ipswich Town,England,RM,Left,1500000.0,825000.0,4000.0
199394,27,Diego Maurício,Gangwon FC,Brazil,LM,Right,1000000.0,800000.0,3000.0
201442,32,M. Guidone,Padova,Italy,ST,Right,930000.0,600000.0,2000.0
138722,31,B. Jones,Rotherham United,England,RB,Right,925000.0,500000.0,10000.0
10466,36,S. Ishizaki,IF Elfsborg,Sweden,RM,Right,300000.0,240000.0,2000.0
209378,31,B. van Hintum,Heracles Almelo,Netherlands,LB,Left,725000.0,500000.0,3000.0
215010,26,E. Brítez,Independiente,Argentina,RCB,Right,,775000.0,5000.0
171490,32,S. Aresti,Cagliari,Italy,GK,Right,765000.0,450000.0,8000.0
224995,23,W. Pacheco,La Equidad,Colombia,RB,Right,1500000.0,950000.0,1000.0
221924,30,K. Fisker,Brøndby IF,Denmark,CM,Left,910000.0,700000.0,9000.0
237540,23,P. Förster,SV Sandhausen,Germany,LDM,Left,1900000.0,1100000.0,2000.0
185316,28,T. Rogne,Lech Poznań,Norway,CB,Right,998000.0,700000.0,4000.0
189924,28,B. Rymaniak,Korona Kielce,Poland,RB,Right,810000.0,600000.0,2000.0
190180,28,R. McGowan,Bradford City,Australia,CB,Right,1100000.0,625000.0,4000.0
202469,28,D. Bingham,LA Galaxy,United States,GK,Right,1000000.0,650000.0,2000.0
203749,26,S. Bradley,Luton Town,England,LCB,Left,1400000.0,750000.0,4000.0
138981,31,Tiago Gomes,CD Feirense,Portugal,LB,Left,1100000.0,500000.0,4000.0
206053,24,D. Marsura,Venezia FC,Italy,ST,Right,1600000.0,1000000.0,2000.0
215013,28,S. Zurbriggen,Unión de Santa Fe,Argentina,RCB,Right,,625000.0,5000.0
216037,29,N. Valentini,Ascoli,Argentina,CB,Right,930000.0,600000.0,2000.0
233957,20,S. Field,West Bromwich Albion,England,CM,Left,4200000.0,1700000.0,8000.0
179685,31,C. Seitz,Houston Dynamo,United States,GK,Right,713000.0,475000.0,2000.0
184549,31,A. Winter,FC Zürich,Switzerland,RM,Right,979000.0,675000.0,5000.0
206310,24,L. Azouni,KV Kortrijk,Tunisia,RM,Right,1500000.0,975000.0,5000.0
208102,25,K. Larsen,IFK Norrköping,Denmark,LCB,Right,1100000.0,825000.0,2000.0
151270,37,J. Coppinger,Doncaster Rovers,England,LW,Right,455000.0,260000.0,3000.0
111590,31,L. Feeney,Blackpool,England,RM,Right,1200000.0,675000.0,4000.0
178150,29,K. Cissé,Hellas Verona,Guinea,ST,Right,1200000.0,750000.0,2000.0
196070,31,H. Martínez,CD Universidad de Concepción,Chile,CB,Right,735000.0,525000.0,2000.0
203751,25,C. Townsend,West Bromwich Albion,England,LB,Left,1600000.0,825000.0,10000.0
214503,37,L. Delgado,Atlético Bucaramanga,Colombia,GK,Right,68000.0,50000.0,1000.0
215527,28,F. Heerkens,Willem II,Netherlands,RCB,Right,906000.0,625000.0,3000.0
216295,23,T. Dierckx,Waasland-Beveren,Belgium,RM,Right,1600000.0,1000000.0,4000.0
219623,23,L. Rolón,Deportes Iquique,Argentina,RM,Right,1700000.0,1100000.0,1000.0
156903,35,J. De la Cuesta,Deportivo Pasto,Colombia,CB,Right,243000.0,180000.0,1000.0
179687,31,J. Martínez,Pachuca,Mexico,RB,Right,850000.0,500000.0,9000.0
183527,29,J. Spearing,Blackpool,England,RCM,Right,1300000.0,725000.0,4000.0
192231,27,J. Edwards,Walsall,England,CM,Right,1400000.0,775000.0,3000.0
213736,23,J. Gonzalez,FC Dallas,United States,GK,Right,1600000.0,950000.0,2000.0
215528,28,K. Karami,Vitesse,Morocco,RB,Right,900000.0,600000.0,5000.0
243944,24,N. Lozano,Elche CF,Colombia,LCB,Left,1400000.0,875000.0,2000.0
53736,33,L. Camp,Birmingham City,Northern Ireland,GK,Right,713000.0,375000.0,7000.0
194792,26,L. Hyam,Southend United,England,CM,Right,1600000.0,875000.0,4000.0
212457,28,O. Vásquez,Rionegro Águilas,Colombia,CAM,Left,1000000.0,775000.0,1000.0
