id,acceleration,balance,ballcontrol,crossing,dribbling,finishing,jumping,overall,positioning,stamina
234636,65.0,54.0,66.0,35.0,63.0,64.0,63.0,65,65.0,70.0
237708,74.0,66.0,64.0,50.0,65.0,66.0,63.0,65,64.0,61.0
177036,50.0,57.0,52.0,48.0,58.0,65.0,51.0,65,63.0,74.0
186508,21.0,56.0,13.0,15.0,7.0,8.0,54.0,65,16.0,20.0
189836,81.0,76.0,60.0,69.0,65.0,41.0,71.0,65,58.0,76.0
208781,74.0,63.0,62.0,52.0,66.0,67.0,58.0,65,70.0,73.0
223629,79.0,78.0,65.0,58.0,67.0,62.0,74.0,65,62.0,65.0
244365,86.0,63.0,73.0,45.0,74.0,67.0,68.0,65,55.0,56.0
225678,42.0,53.0,24.0,15.0,17.0,14.0,59.0,65,20.0,42.0
237198,82.0,83.0,61.0,64.0,64.0,59.0,56.0,65,62.0,62.0
193422,73.0,58.0,65.0,56.0,61.0,64.0,78.0,65,63.0,63.0
215695,49.0,54.0,42.0,27.0,30.0,31.0,61.0,65,39.0,64.0
205712,84.0,76.0,63.0,56.0,66.0,57.0,47.0,65,57.0,68.0
225168,60.0,83.0,66.0,52.0,64.0,58.0,56.0,65,61.0,64.0
228240,74.0,77.0,64.0,49.0,59.0,52.0,90.0,65,52.0,71.0
232592,61.0,54.0,55.0,31.0,28.0,32.0,62.0,65,29.0,56.0
236432,68.0,52.0,69.0,68.0,66.0,53.0,54.0,65,63.0,81.0
244112,86.0,75.0,64.0,47.0,72.0,66.0,88.0,65,61.0,62.0
204689,80.0,67.0,69.0,47.0,67.0,64.0,75.0,65,55.0,70.0
221329,79.0,62.0,65.0,62.0,60.0,35.0,87.0,65,49.0,74.0
226705,88.0,75.0,62.0,57.0,63.0,52.0,59.0,65,59.0,62.0
232849,81.0,61.0,59.0,65.0,53.0,45.0,52.0,65,44.0,75.0
238225,65.0,65.0,71.0,57.0,68.0,57.0,54.0,65,66.0,54.0
240017,79.0,75.0,65.0,54.0,64.0,68.0,55.0,65,68.0,69.0
205202,55.0,67.0,57.0,41.0,41.0,29.0,88.0,65,41.0,69.0
223378,52.0,67.0,62.0,54.0,60.0,40.0,72.0,65,56.0,74.0
241810,57.0,61.0,60.0,38.0,50.0,30.0,74.0,65,34.0,62.0
211859,68.0,59.0,53.0,56.0,47.0,23.0,80.0,65,34.0,72.0
216979,57.0,51.0,60.0,35.0,57.0,69.0,57.0,65,65.0,67.0
222611,71.0,67.0,68.0,65.0,67.0,55.0,73.0,65,66.0,65.0
158867,33.0,47.0,45.0,32.0,36.0,24.0,65.0,65,18.0,60.0
234899,46.0,52.0,63.0,23.0,53.0,68.0,67.0,65,68.0,67.0
169619,49.0,58.0,64.0,49.0,47.0,41.0,79.0,65,45.0,68.0
237203,67.0,64.0,63.0,51.0,57.0,57.0,56.0,65,45.0,70.0
140180,32.0,65.0,70.0,63.0,60.0,40.0,58.0,65,56.0,45.0
215700,73.0,74.0,66.0,57.0,59.0,57.0,64.0,65,55.0,87.0
219796,57.0,56.0,49.0,34.0,37.0,24.0,80.0,65,33.0,63.0
231828,50.0,34.0,56.0,40.0,46.0,19.0,48.0,65,29.0,62.0
179860,78.0,65.0,58.0,47.0,62.0,64.0,63.0,65,64.0,79.0
245396,80.0,62.0,71.0,28.0,72.0,67.0,57.0,65,65.0,52.0
220821,68.0,61.0,45.0,27.0,36.0,23.0,65.0,65,32.0,68.0
165269,78.0,57.0,65.0,63.0,66.0,59.0,50.0,65,64.0,30.0
244117,57.0,60.0,45.0,34.0,44.0,39.0,76.0,65,21.0,60.0
138390,60.0,83.0,66.0,69.0,60.0,48.0,69.0,65,66.0,64.0
223638,36.0,45.0,52.0,34.0,46.0,24.0,65.0,65,34.0,46.0
140183,52.0,62.0,30.0,23.0,30.0,11.0,65.0,65,12.0,40.0
211095,60.0,46.0,62.0,32.0,60.0,66.0,56.0,65,62.0,77.0
228759,69.0,58.0,61.0,60.0,61.0,25.0,72.0,65,61.0,70.0
53655,26.0,31.0,70.0,61.0,65.0,69.0,55.0,65,57.0,52.0
201112,46.0,36.0,10.0,14.0,14.0,15.0,46.0,65,12.0,21.0
203416,64.0,62.0,58.0,44.0,57.0,65.0,66.0,65,65.0,67.0
204184,54.0,69.0,62.0,67.0,63.0,42.0,71.0,65,54.0,68.0
205720,69.0,61.0,63.0,65.0,58.0,40.0,69.0,65,55.0,73.0
211864,73.0,72.0,63.0,65.0,65.0,36.0,74.0,65,53.0,74.0
233880,66.0,57.0,65.0,41.0,52.0,38.0,66.0,65,43.0,57.0
172952,67.0,58.0,65.0,54.0,62.0,54.0,34.0,65,61.0,76.0
200601,73.0,73.0,61.0,62.0,67.0,62.0,66.0,65,67.0,67.0
235161,74.0,64.0,60.0,46.0,61.0,68.0,55.0,65,61.0,60.0
203930,51.0,43.0,65.0,44.0,59.0,43.0,67.0,65,42.0,81.0
140442,42.0,59.0,52.0,41.0,35.0,33.0,71.0,65,25.0,73.0
220314,40.0,40.0,17.0,12.0,19.0,12.0,50.0,65,19.0,33.0
210843,74.0,60.0,62.0,65.0,56.0,30.0,84.0,65,60.0,76.0
213147,77.0,65.0,60.0,58.0,62.0,51.0,63.0,65,62.0,82.0
228763,75.0,65.0,65.0,52.0,65.0,59.0,71.0,65,64.0,67.0
232859,70.0,58.0,64.0,62.0,65.0,59.0,54.0,65,65.0,76.0
222620,77.0,88.0,64.0,64.0,68.0,60.0,85.0,65,64.0,61.0
233884,68.0,62.0,68.0,56.0,60.0,51.0,74.0,65,56.0,68.0
246172,86.0,75.0,69.0,61.0,73.0,62.0,68.0,65,53.0,60.0
190620,72.0,59.0,60.0,68.0,60.0,30.0,51.0,65,65.0,72.0
217502,48.0,34.0,19.0,11.0,11.0,10.0,66.0,65,18.0,43.0
222878,80.0,74.0,66.0,47.0,65.0,67.0,67.0,65,61.0,67.0
237726,72.0,60.0,56.0,38.0,56.0,69.0,62.0,65,68.0,64.0
209567,69.0,60.0,65.0,59.0,63.0,65.0,78.0,65,64.0,74.0
155551,66.0,53.0,64.0,64.0,62.0,59.0,46.0,65,63.0,67.0
221599,77.0,79.0,67.0,30.0,66.0,54.0,91.0,65,23.0,60.0
230303,81.0,80.0,62.0,34.0,72.0,59.0,60.0,65,71.0,63.0
235167,65.0,69.0,68.0,50.0,63.0,40.0,67.0,65,46.0,72.0
243615,65.0,48.0,57.0,32.0,58.0,28.0,69.0,65,23.0,66.0
241312,81.0,64.0,59.0,32.0,59.0,55.0,66.0,65,64.0,83.0
242336,58.0,80.0,69.0,55.0,65.0,61.0,59.0,65,59.0,42.0
177568,54.0,70.0,65.0,63.0,58.0,43.0,75.0,65,55.0,72.0
183712,57.0,56.0,53.0,38.0,44.0,68.0,56.0,65,68.0,56.0
155041,71.0,73.0,60.0,58.0,59.0,63.0,72.0,65,67.0,80.0
182689,55.0,78.0,64.0,57.0,60.0,48.0,60.0,65,48.0,79.0
224930,61.0,67.0,69.0,41.0,61.0,33.0,70.0,65,57.0,82.0
201891,74.0,70.0,65.0,50.0,63.0,67.0,80.0,65,56.0,72.0
215459,69.0,62.0,59.0,32.0,54.0,67.0,69.0,65,69.0,52.0
216227,90.0,51.0,60.0,41.0,63.0,64.0,58.0,65,65.0,62.0
152483,77.0,63.0,43.0,18.0,34.0,22.0,76.0,65,24.0,69.0
219555,84.0,82.0,59.0,68.0,63.0,52.0,86.0,65,63.0,57.0
224163,66.0,71.0,64.0,58.0,55.0,28.0,50.0,65,55.0,74.0
232611,71.0,77.0,60.0,57.0,49.0,26.0,77.0,65,37.0,83.0
236196,73.0,63.0,62.0,43.0,66.0,58.0,58.0,65,63.0,59.0
239268,73.0,70.0,67.0,32.0,68.0,65.0,75.0,65,56.0,57.0
53412,55.0,57.0,46.0,43.0,45.0,35.0,76.0,65,25.0,64.0
193956,64.0,70.0,65.0,72.0,61.0,62.0,59.0,65,60.0,85.0
202661,83.0,77.0,65.0,59.0,64.0,59.0,57.0,65,58.0,72.0
144037,64.0,36.0,56.0,46.0,48.0,32.0,67.0,65,32.0,63.0
216485,64.0,66.0,68.0,59.0,65.0,55.0,63.0,65,53.0,67.0
223653,75.0,69.0,65.0,59.0,68.0,44.0,66.0,65,65.0,80.0
208294,75.0,87.0,69.0,46.0,64.0,49.0,86.0,65,57.0,75.0
208806,66.0,71.0,63.0,64.0,60.0,39.0,79.0,65,47.0,73.0
228518,63.0,78.0,53.0,52.0,54.0,33.0,73.0,65,46.0,63.0
138151,31.0,70.0,62.0,53.0,55.0,39.0,71.0,65,47.0,63.0
223143,65.0,65.0,65.0,61.0,66.0,29.0,62.0,65,45.0,78.0
232871,63.0,40.0,56.0,59.0,52.0,35.0,68.0,65,40.0,68.0
241831,39.0,43.0,14.0,12.0,13.0,9.0,62.0,65,7.0,45.0
180903,61.0,76.0,64.0,63.0,62.0,65.0,70.0,65,65.0,60.0
243624,63.0,59.0,62.0,40.0,64.0,66.0,65.0,65,65.0,67.0
186536,67.0,57.0,65.0,59.0,68.0,62.0,64.0,65,64.0,69.0
202921,37.0,41.0,17.0,12.0,10.0,16.0,59.0,65,12.0,28.0
205225,66.0,68.0,55.0,54.0,45.0,37.0,74.0,65,39.0,59.0
214185,79.0,64.0,70.0,67.0,69.0,65.0,53.0,65,63.0,67.0
236457,73.0,73.0,58.0,62.0,62.0,42.0,59.0,65,58.0,73.0
163754,41.0,70.0,46.0,21.0,29.0,25.0,67.0,65,26.0,56.0
234154,81.0,78.0,62.0,60.0,66.0,57.0,60.0,65,59.0,66.0
182442,67.0,70.0,65.0,62.0,63.0,60.0,60.0,65,66.0,68.0
187818,68.0,75.0,63.0,57.0,59.0,47.0,84.0,65,56.0,71.0
215211,63.0,50.0,54.0,37.0,60.0,30.0,60.0,65,35.0,55.0
237739,66.0,67.0,39.0,26.0,22.0,18.0,74.0,65,26.0,68.0
243627,62.0,57.0,72.0,62.0,74.0,46.0,59.0,65,59.0,59.0
200876,73.0,76.0,59.0,64.0,56.0,39.0,73.0,65,41.0,82.0
208812,74.0,71.0,61.0,65.0,61.0,50.0,78.0,65,58.0,78.0
234668,76.0,63.0,58.0,58.0,53.0,30.0,77.0,65,55.0,72.0
200877,74.0,69.0,71.0,65.0,68.0,56.0,60.0,65,60.0,74.0
237997,78.0,74.0,65.0,63.0,69.0,55.0,55.0,65,55.0,70.0
230574,67.0,66.0,66.0,59.0,64.0,52.0,58.0,65,59.0,78.0
208303,51.0,69.0,45.0,28.0,45.0,17.0,75.0,65,30.0,52.0
216751,68.0,76.0,59.0,72.0,57.0,48.0,58.0,65,38.0,56.0
155567,71.0,65.0,63.0,63.0,62.0,53.0,61.0,65,52.0,71.0
222639,44.0,41.0,23.0,16.0,14.0,16.0,61.0,65,16.0,31.0
224175,48.0,54.0,29.0,12.0,17.0,19.0,51.0,65,14.0,22.0
199088,78.0,47.0,59.0,65.0,67.0,52.0,68.0,65,58.0,80.0
236464,83.0,73.0,59.0,52.0,69.0,65.0,59.0,65,60.0,79.0
184753,83.0,69.0,58.0,64.0,58.0,38.0,57.0,65,69.0,88.0
225202,67.0,67.0,65.0,63.0,61.0,50.0,59.0,65,59.0,62.0
232626,57.0,62.0,59.0,56.0,51.0,31.0,56.0,65,42.0,58.0
237490,68.0,91.0,68.0,57.0,64.0,45.0,61.0,65,52.0,78.0
240050,75.0,80.0,62.0,62.0,62.0,30.0,73.0,65,48.0,68.0
244402,75.0,68.0,70.0,61.0,73.0,63.0,51.0,65,61.0,61.0
205491,69.0,63.0,69.0,73.0,69.0,53.0,69.0,65,61.0,46.0
213171,63.0,47.0,53.0,46.0,48.0,24.0,61.0,65,35.0,79.0
236467,55.0,64.0,47.0,36.0,43.0,28.0,63.0,65,28.0,59.0
239795,81.0,59.0,67.0,40.0,66.0,62.0,80.0,65,64.0,78.0
193715,65.0,71.0,69.0,59.0,69.0,58.0,79.0,65,59.0,49.0
213428,48.0,34.0,24.0,16.0,16.0,18.0,61.0,65,15.0,33.0
221620,77.0,63.0,67.0,55.0,61.0,60.0,71.0,65,62.0,80.0
227764,91.0,85.0,62.0,63.0,70.0,59.0,59.0,65,58.0,68.0
229300,78.0,68.0,65.0,65.0,66.0,45.0,82.0,65,57.0,72.0
239028,88.0,83.0,67.0,62.0,73.0,53.0,78.0,65,58.0,54.0
179636,75.0,88.0,62.0,66.0,66.0,58.0,87.0,65,63.0,72.0
214197,66.0,73.0,64.0,53.0,62.0,28.0,60.0,65,58.0,66.0
153269,62.0,67.0,66.0,54.0,62.0,60.0,57.0,65,65.0,82.0
223925,40.0,31.0,23.0,13.0,15.0,14.0,57.0,65,9.0,45.0
232117,71.0,65.0,62.0,66.0,65.0,31.0,75.0,65,53.0,71.0
232373,70.0,65.0,55.0,45.0,56.0,34.0,68.0,65,44.0,62.0
169909,76.0,80.0,62.0,60.0,64.0,56.0,84.0,65,63.0,77.0
191157,68.0,57.0,64.0,59.0,62.0,30.0,76.0,65,51.0,73.0
191669,52.0,75.0,65.0,67.0,61.0,49.0,85.0,65,57.0,53.0
209334,70.0,61.0,67.0,65.0,59.0,44.0,64.0,65,62.0,74.0
194998,43.0,73.0,65.0,62.0,60.0,52.0,65.0,65,58.0,73.0
204727,76.0,72.0,60.0,54.0,62.0,64.0,63.0,65,68.0,85.0
206263,62.0,64.0,63.0,44.0,57.0,66.0,79.0,65,68.0,72.0
238263,51.0,46.0,50.0,31.0,32.0,18.0,77.0,65,21.0,65.0
226232,87.0,77.0,62.0,58.0,60.0,59.0,66.0,65,72.0,72.0
240312,64.0,44.0,51.0,58.0,45.0,18.0,55.0,65,28.0,63.0
243384,76.0,68.0,67.0,63.0,68.0,65.0,52.0,65,62.0,70.0
222393,65.0,71.0,60.0,65.0,58.0,25.0,63.0,65,57.0,66.0
231353,80.0,56.0,65.0,58.0,68.0,61.0,60.0,65,65.0,75.0
166841,70.0,79.0,63.0,68.0,64.0,57.0,76.0,65,57.0,74.0
239545,67.0,53.0,62.0,52.0,63.0,65.0,63.0,65,60.0,56.0
240057,59.0,67.0,65.0,59.0,64.0,52.0,66.0,65,63.0,72.0
242361,61.0,59.0,48.0,38.0,36.0,23.0,72.0,65,31.0,85.0
203450,60.0,58.0,50.0,43.0,38.0,31.0,64.0,65,33.0,77.0
207546,86.0,89.0,68.0,57.0,73.0,64.0,90.0,65,75.0,74.0
225722,54.0,75.0,55.0,34.0,43.0,21.0,76.0,65,29.0,65.0
232122,59.0,57.0,64.0,51.0,61.0,65.0,56.0,65,65.0,58.0
173498,50.0,74.0,64.0,63.0,62.0,55.0,68.0,65,62.0,75.0
223931,64.0,60.0,64.0,55.0,56.0,31.0,65.0,65,54.0,61.0
232379,70.0,77.0,67.0,37.0,59.0,66.0,71.0,65,70.0,64.0
237499,71.0,63.0,74.0,58.0,76.0,60.0,70.0,65,57.0,65.0
184763,39.0,46.0,13.0,12.0,11.0,14.0,67.0,65,12.0,34.0
206524,76.0,70.0,59.0,42.0,49.0,15.0,81.0,65,40.0,68.0
211388,76.0,63.0,60.0,62.0,60.0,42.0,67.0,65,47.0,64.0
216508,76.0,65.0,69.0,62.0,70.0,58.0,54.0,65,60.0,64.0
222396,58.0,66.0,65.0,47.0,50.0,41.0,72.0,65,53.0,74.0
238780,48.0,40.0,52.0,36.0,40.0,27.0,32.0,65,30.0,53.0
183228,50.0,42.0,57.0,36.0,45.0,35.0,78.0,65,31.0,54.0
217277,42.0,49.0,16.0,13.0,21.0,18.0,60.0,65,13.0,28.0
223677,83.0,71.0,61.0,63.0,62.0,63.0,46.0,65,55.0,67.0
203454,71.0,68.0,58.0,53.0,57.0,48.0,75.0,65,55.0,68.0
224702,41.0,46.0,20.0,15.0,17.0,15.0,59.0,65,18.0,38.0
231614,75.0,57.0,62.0,51.0,60.0,62.0,67.0,65,62.0,51.0
237758,78.0,63.0,68.0,70.0,65.0,60.0,58.0,65,66.0,69.0
238014,61.0,67.0,62.0,68.0,59.0,35.0,61.0,65,43.0,72.0
184254,33.0,40.0,21.0,11.0,9.0,11.0,58.0,65,17.0,26.0
221631,55.0,51.0,65.0,56.0,64.0,54.0,65.0,65,64.0,74.0
224191,71.0,65.0,67.0,69.0,66.0,49.0,48.0,65,51.0,62.0
231103,63.0,72.0,64.0,51.0,62.0,42.0,68.0,65,45.0,63.0
236991,56.0,42.0,55.0,20.0,39.0,31.0,79.0,65,26.0,64.0
191679,49.0,58.0,54.0,54.0,54.0,50.0,72.0,65,67.0,56.0
208832,67.0,44.0,56.0,61.0,32.0,22.0,67.0,65,48.0,71.0
219840,59.0,35.0,62.0,63.0,54.0,31.0,55.0,65,47.0,74.0
157888,34.0,60.0,18.0,10.0,9.0,9.0,78.0,65,6.0,40.0
228544,73.0,72.0,65.0,58.0,63.0,54.0,59.0,65,61.0,74.0
165568,81.0,85.0,67.0,64.0,66.0,57.0,90.0,65,64.0,55.0
232896,76.0,79.0,62.0,34.0,59.0,62.0,88.0,65,58.0,72.0
235456,70.0,83.0,68.0,55.0,68.0,45.0,58.0,65,63.0,70.0
240064,62.0,70.0,37.0,34.0,32.0,26.0,79.0,65,29.0,72.0
203457,48.0,47.0,61.0,42.0,53.0,56.0,59.0,65,69.0,67.0
224449,76.0,81.0,66.0,58.0,74.0,50.0,44.0,65,56.0,61.0
241089,79.0,63.0,63.0,60.0,65.0,60.0,54.0,65,64.0,63.0
209602,69.0,56.0,65.0,63.0,66.0,54.0,71.0,65,65.0,70.0
233410,54.0,60.0,55.0,40.0,48.0,43.0,73.0,65,34.0,60.0
171970,59.0,74.0,66.0,58.0,64.0,58.0,85.0,65,57.0,88.0
192450,65.0,62.0,62.0,40.0,58.0,64.0,80.0,65,62.0,75.0
210883,45.0,32.0,61.0,44.0,58.0,64.0,64.0,65,66.0,69.0
223427,62.0,64.0,59.0,38.0,56.0,38.0,71.0,65,42.0,69.0
237507,76.0,64.0,63.0,61.0,57.0,30.0,68.0,65,55.0,68.0
199620,80.0,72.0,62.0,50.0,62.0,65.0,62.0,65,65.0,72.0
233156,48.0,48.0,16.0,13.0,9.0,9.0,64.0,65,7.0,34.0
221381,75.0,61.0,60.0,62.0,58.0,45.0,63.0,65,50.0,77.0
224965,61.0,68.0,63.0,38.0,59.0,66.0,81.0,65,67.0,76.0
231109,55.0,52.0,70.0,39.0,67.0,48.0,69.0,65,57.0,57.0
233157,23.0,29.0,14.0,14.0,13.0,7.0,31.0,65,6.0,16.0
237765,81.0,66.0,62.0,60.0,66.0,55.0,62.0,65,69.0,56.0
238277,71.0,66.0,67.0,45.0,68.0,49.0,58.0,65,48.0,57.0
242629,65.0,64.0,60.0,55.0,55.0,19.0,72.0,65,22.0,65.0
179909,78.0,84.0,61.0,59.0,54.0,40.0,80.0,65,51.0,67.0
186565,84.0,70.0,62.0,67.0,64.0,57.0,76.0,65,62.0,76.0
233670,67.0,60.0,65.0,65.0,46.0,59.0,62.0,65,42.0,75.0
221383,78.0,89.0,67.0,37.0,68.0,61.0,69.0,65,67.0,63.0
225735,67.0,78.0,61.0,46.0,60.0,61.0,77.0,65,67.0,55.0
229831,70.0,67.0,69.0,62.0,64.0,50.0,59.0,65,52.0,67.0
186823,69.0,75.0,65.0,62.0,56.0,31.0,70.0,65,54.0,63.0
237256,79.0,69.0,60.0,42.0,61.0,64.0,74.0,65,64.0,74.0
172232,53.0,44.0,57.0,56.0,47.0,42.0,76.0,65,36.0,66.0
178120,70.0,66.0,66.0,62.0,63.0,65.0,70.0,65,68.0,72.0
190152,39.0,57.0,49.0,50.0,28.0,15.0,79.0,65,22.0,71.0
222410,67.0,53.0,62.0,34.0,56.0,39.0,83.0,65,23.0,61.0
228810,68.0,71.0,70.0,46.0,73.0,54.0,70.0,65,65.0,42.0
210123,67.0,67.0,64.0,67.0,60.0,59.0,60.0,65,61.0,72.0
228299,50.0,74.0,69.0,61.0,64.0,41.0,72.0,65,45.0,73.0
232907,55.0,70.0,63.0,46.0,43.0,27.0,66.0,65,44.0,60.0
233163,72.0,61.0,66.0,53.0,62.0,55.0,68.0,65,61.0,91.0
236747,75.0,82.0,66.0,68.0,71.0,50.0,70.0,65,66.0,52.0
176075,57.0,59.0,63.0,67.0,61.0,50.0,66.0,65,51.0,72.0
183499,52.0,31.0,57.0,15.0,29.0,25.0,67.0,65,55.0,67.0
189387,44.0,36.0,21.0,12.0,13.0,14.0,58.0,65,13.0,35.0
201932,41.0,32.0,52.0,42.0,47.0,28.0,69.0,65,34.0,74.0
202444,69.0,65.0,70.0,62.0,62.0,47.0,58.0,65,49.0,60.0
222156,70.0,61.0,61.0,63.0,60.0,38.0,61.0,65,39.0,66.0
244684,69.0,68.0,63.0,51.0,60.0,68.0,66.0,65,67.0,61.0
125132,54.0,54.0,12.0,15.0,13.0,14.0,57.0,65,13.0,34.0
232909,68.0,76.0,63.0,68.0,43.0,26.0,72.0,65,46.0,85.0
243661,75.0,50.0,55.0,62.0,48.0,35.0,68.0,65,54.0,67.0
214222,50.0,48.0,16.0,25.0,25.0,15.0,73.0,65,17.0,32.0
216014,72.0,61.0,56.0,66.0,64.0,28.0,75.0,65,47.0,75.0
216270,71.0,66.0,69.0,61.0,73.0,66.0,55.0,65,59.0,67.0
203215,49.0,60.0,13.0,12.0,12.0,11.0,41.0,65,11.0,21.0
212431,54.0,66.0,36.0,24.0,25.0,16.0,77.0,65,23.0,65.0
212687,73.0,60.0,67.0,54.0,67.0,63.0,72.0,65,68.0,67.0
221647,78.0,77.0,58.0,61.0,67.0,38.0,60.0,65,70.0,75.0
226767,33.0,48.0,54.0,41.0,47.0,27.0,63.0,65,23.0,65.0
236751,49.0,40.0,56.0,46.0,52.0,33.0,67.0,65,47.0,70.0
221648,72.0,62.0,61.0,57.0,64.0,29.0,66.0,65,60.0,77.0
209873,78.0,68.0,69.0,61.0,68.0,51.0,45.0,65,54.0,70.0
216273,44.0,64.0,64.0,49.0,57.0,53.0,73.0,65,66.0,86.0
223441,68.0,67.0,61.0,65.0,58.0,26.0,71.0,65,51.0,64.0
229073,80.0,65.0,62.0,62.0,64.0,45.0,73.0,65,60.0,65.0
235729,52.0,66.0,48.0,21.0,27.0,18.0,77.0,65,21.0,59.0
189905,64.0,69.0,67.0,63.0,66.0,64.0,53.0,65,63.0,65.0
199890,79.0,77.0,66.0,71.0,63.0,62.0,70.0,65,72.0,80.0
214482,73.0,75.0,62.0,68.0,65.0,38.0,85.0,65,53.0,68.0
232658,63.0,55.0,66.0,39.0,54.0,39.0,76.0,65,40.0,68.0
233170,67.0,72.0,64.0,63.0,66.0,52.0,46.0,65,55.0,87.0
234706,80.0,73.0,64.0,63.0,63.0,37.0,61.0,65,68.0,73.0
237522,57.0,64.0,55.0,40.0,29.0,27.0,69.0,65,21.0,66.0
244946,64.0,66.0,66.0,46.0,54.0,31.0,63.0,65,39.0,70.0
122066,32.0,40.0,63.0,48.0,38.0,72.0,43.0,65,71.0,48.0
198355,34.0,43.0,18.0,13.0,13.0,12.0,62.0,65,11.0,28.0
231123,55.0,66.0,62.0,65.0,66.0,29.0,60.0,65,49.0,67.0
199636,73.0,48.0,64.0,47.0,46.0,71.0,60.0,65,65.0,54.0
208852,76.0,72.0,66.0,59.0,66.0,57.0,68.0,65,59.0,81.0
213204,79.0,80.0,69.0,65.0,68.0,53.0,55.0,65,57.0,64.0
219860,60.0,70.0,65.0,35.0,61.0,20.0,75.0,65,25.0,70.0
232916,72.0,81.0,65.0,63.0,68.0,64.0,65.0,65,56.0,64.0
244948,63.0,57.0,63.0,44.0,54.0,36.0,64.0,65,32.0,71.0
200917,64.0,62.0,59.0,45.0,50.0,35.0,80.0,65,44.0,66.0
214485,76.0,63.0,62.0,50.0,59.0,69.0,66.0,65,68.0,79.0
223445,76.0,74.0,58.0,62.0,58.0,30.0,70.0,65,41.0,68.0
224981,55.0,63.0,62.0,30.0,60.0,59.0,57.0,65,59.0,66.0
229845,70.0,74.0,72.0,61.0,65.0,52.0,49.0,65,66.0,70.0
235989,63.0,65.0,62.0,39.0,66.0,70.0,61.0,65,60.0,57.0
238805,89.0,85.0,64.0,51.0,66.0,65.0,65.0,65,65.0,77.0
204502,34.0,28.0,24.0,19.0,12.0,13.0,57.0,65,10.0,21.0
210646,70.0,58.0,68.0,66.0,62.0,35.0,65.0,65,64.0,83.0
215766,66.0,60.0,61.0,51.0,51.0,27.0,80.0,65,27.0,73.0
234198,76.0,75.0,63.0,55.0,58.0,32.0,72.0,65,48.0,68.0
235990,44.0,48.0,11.0,18.0,16.0,18.0,62.0,65,13.0,34.0
226775,67.0,67.0,68.0,49.0,67.0,52.0,72.0,65,62.0,69.0
235735,62.0,68.0,58.0,27.0,57.0,23.0,74.0,65,29.0,60.0
236247,69.0,79.0,66.0,45.0,61.0,60.0,59.0,65,59.0,58.0
240343,76.0,76.0,70.0,59.0,66.0,44.0,65.0,65,42.0,67.0
206040,75.0,74.0,64.0,65.0,62.0,48.0,75.0,65,61.0,58.0
211928,63.0,68.0,62.0,61.0,60.0,54.0,73.0,65,44.0,77.0
221656,74.0,56.0,60.0,60.0,57.0,31.0,80.0,65,62.0,75.0
237784,75.0,72.0,63.0,69.0,65.0,51.0,62.0,65,63.0,72.0
181976,42.0,54.0,20.0,20.0,11.0,11.0,74.0,65,13.0,38.0
183768,65.0,72.0,64.0,62.0,61.0,64.0,83.0,65,66.0,77.0
209625,56.0,69.0,63.0,39.0,61.0,46.0,55.0,65,58.0,74.0
214745,40.0,61.0,53.0,35.0,39.0,45.0,57.0,65,32.0,53.0
222937,74.0,71.0,66.0,56.0,60.0,43.0,60.0,65,54.0,77.0
235225,59.0,52.0,71.0,59.0,69.0,33.0,63.0,65,66.0,65.0
190937,69.0,86.0,64.0,54.0,63.0,61.0,72.0,65,66.0,63.0
171994,71.0,79.0,68.0,68.0,65.0,61.0,60.0,65,61.0,64.0
245978,74.0,77.0,67.0,45.0,68.0,48.0,51.0,65,63.0,64.0
216795,78.0,62.0,65.0,45.0,63.0,63.0,79.0,65,65.0,69.0
20699,50.0,59.0,68.0,72.0,66.0,55.0,49.0,65,62.0,53.0
220123,64.0,59.0,49.0,38.0,36.0,25.0,69.0,65,23.0,56.0
202204,69.0,61.0,69.0,64.0,60.0,47.0,56.0,65,60.0,72.0
207580,68.0,76.0,66.0,67.0,65.0,57.0,64.0,65,63.0,79.0
214492,90.0,88.0,53.0,55.0,57.0,62.0,90.0,65,65.0,66.0
216540,28.0,48.0,21.0,20.0,14.0,13.0,53.0,65,12.0,39.0
222172,70.0,64.0,66.0,66.0,68.0,54.0,60.0,65,63.0,67.0
232156,76.0,56.0,67.0,64.0,64.0,57.0,66.0,65,62.0,70.0
181468,58.0,46.0,19.0,13.0,20.0,14.0,67.0,65,15.0,39.0
196316,47.0,33.0,14.0,12.0,19.0,13.0,65.0,65,12.0,40.0
200925,74.0,69.0,67.0,62.0,68.0,64.0,64.0,65,62.0,72.0
226781,77.0,56.0,65.0,54.0,67.0,56.0,65.0,65,68.0,63.0
236509,75.0,62.0,62.0,60.0,56.0,21.0,61.0,65,54.0,68.0
186845,74.0,70.0,58.0,70.0,54.0,41.0,61.0,65,58.0,79.0
188381,57.0,55.0,66.0,54.0,62.0,64.0,70.0,65,63.0,63.0
200670,78.0,67.0,56.0,61.0,63.0,46.0,66.0,65,59.0,68.0
213982,70.0,67.0,50.0,48.0,44.0,42.0,73.0,65,24.0,75.0
222430,84.0,87.0,63.0,60.0,63.0,49.0,85.0,65,45.0,80.0
228318,76.0,72.0,63.0,61.0,72.0,56.0,59.0,65,59.0,64.0
239838,68.0,71.0,68.0,69.0,67.0,55.0,45.0,65,68.0,66.0
193246,77.0,70.0,66.0,58.0,65.0,62.0,84.0,65,62.0,69.0
225759,90.0,61.0,63.0,60.0,67.0,58.0,67.0,65,65.0,67.0
